gid,info_json
03098741-08b3-4dd7-b3f6-1b0bfa2c879c,"{\"artistName\": \"Liars\", \"lfTags\": [\"experimental\", \"post-punk\", \"indie\", \"noise\", \"indie rock\"], \"fanAge\": [21, 22, 23, 24, 25]}"
3a1361d0-fd84-44e0-ab18-5f6ea12c8b30,{\"artistName\": \"The Sharp Things\"}
44419ff2-0251-49ba-933b-b09733ff9adb,"{\"artistName\": \"Jerry Reed\", \"lfTags\": [\"country\", \"classic country\", \"singer-songwriter\", \"american\", \"male vocalists\"]}"
47f4b5ab-068b-430a-abe3-a472930d3c13,"{\"artistName\": \"Julie Ocean\", \"lfTags\": [\"indie pop\", \"under 2000 listeners\", \"alternative\", \"pop-rock\", \"indiepop\"]}"
7445bc31-8998-4cc1-bba2-b86c15b7c872,"{\"artistName\": \"Marit Larsen\", \"lfTags\": [\"pop\", \"norwegian\", \"female vocalists\", \"singer-songwriter\", \"acoustic\"], \"fanAge\": [17, 18, 19], \"fanCountries\": [\"NO\", \"DE\", \"US\", \"GB\", \"PH\"]}"
a3cb23fc-acd3-4ce0-8f36-1e5aa6a18432,"{\"lfSimilar\": [\"704acdbb-1415-4782-b0b6-0596b8c55e46\"], \"artistName\": \"U2\", \"fanCountries\": [\"US\", \"GB\", \"MX\", \"IT\", \"BR\"], \"fanAge\": [20]}"
e26fa4b0-ea73-4a33-a745-44077a0d5a59,"{\"fanGender\": \"male\", \"artistName\": \"Zombie Nation\", \"lfTags\": [\"electronic\", \"techno\", \"electro\", \"trance\", \"electronica\"], \"fanAge\": [21, 22, 23, 24, 25, 26]}"
b2588561-0658-456b-b4f2-627693a54059,{\"artistName\": \"Out of Office\"}
9fc83e30-bfb3-43f5-bffc-26d91d1df302,"{\"artistName\": \"The Mighty Hannibal\", \"lfTags\": [\"funk\", \"soul\", \"blues\", \"jazz\", \"discover\"]}"
ae362950-090f-4686-82da-9d22a5f88f2e,"{\"artistName\": \"Soft Boys\", \"lfTags\": [\"post-punk\", \"new wave\", \"jangle pop\", \"psychedelic\", \"80s\"]}"
904d15da-bd29-40d2-b69e-24612f18803e,{\"artistName\": \"Javiera Mena\"}
4bd95eea-b9f6-4d70-a36c-cfea77431553,"{\"artistName\": \"Alice in Chains\", \"fanCountries\": [\"US\", \"CL\", \"GB\", \"BR\", \"CA\"]}"
70eb5d05-97b1-413c-8067-c58c29574f11,"{\"artistName\": \"Hail Social\", \"lfTags\": [\"indie\", \"indie rock\", \"rock\", \"electronic\", \"alternative\"]}"
8a5dff84-c79f-4898-9e15-e100c53ebb58,"{\"artistName\": \"Jonathan Richman & The Modern Lovers\", \"lfTags\": [\"college rock\", \"american\", \"rock n roll\", \"classic rock\", \"power pop\"]}"
b978a42e-0b15-4987-9434-8805370f3f83,"{\"artistName\": \"The King Khan & BBQ Show\", \"lfTags\": [\"garage rock\", \"garage\", \"garage punk\", \"trash blues\", \"lo-fi\"]}"
